SMILES,pIC50
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCC3=CC=NC(N)=C3)C(OC)=C2,7.77
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCC4=CC=NC(N)=C4)C(OC)=C3,8.77
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCC4=CC=NC(N)=C4)C(OC)=C3,8.42
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCC4=CC=NC(N)=C4)C(OC)=C3,8.8
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCNCC3)C(OC)=C2,7.88
O=C(NCCCN1C(C)=CN=C1)N(C)C2=CC=C(OCCN3CCNCC3)C(OC)=C2,7.87
O=C(NCCCN1C(C)=CN=C1)N(CC)C2=CC=C(OCCN3CCNCC3)C(OC)=C2,8.32
O=C(NCCCN1C(C)=CN=C1)N(C(C)C)C2=CC=C(OCCN3CCNCC3)C(OC)=C2,8.26
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCN4CCNCC4)C(OC)=C3,8.8
O=C(NCCCN1C(C)=CN=C1)N(C2=CC=CC=C2)C3=CC=C(OCCN4CCNCC4)C(OC)=C3,8.41
O=C(NCCCN1C=NC=C1C)N(CC2=CN=CC=C2)C3=CC=C(OCCN4CCNCC4)C(OC)=C3,8.42
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCN(C)CC3)C(OC)=C2,7.96
O=C(NCCCN1C(C)=CN=C1)N(C(C)C)C2=CC=C(OCCN3CCN(C)CC3)C(OC)=C2,8.59
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCN4CCN(C)CC4)C(OC)=C3,8.89
O=C(NCCCN1C(C)=CN=C1)N(CC2CCCC2)C3=CC=C(OCCN4CCN(C)CC4)C(OC)=C3,9
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCN4CCN(C)CC4)C(OC)=C3,8.74
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCN4CCN(C)CC4)C(OC)=C3,8.46
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCOCC3)C(OC)=C2,7.73
O=C(NCCCN1C(C)=CN=C1)N(C)C2=CC=C(OCCN3CCOCC3)C(OC)=C2,7.82
O=C(NCCCN1C(C)=CN=C1)N(C(C)C)C2=CC=C(OCCN3CCOCC3)C(OC)=C2,7.68
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,8.05
O=C(NCCCN1C(C)=CN=C1)N(CC2CCCC2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,10
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,8.59
O=C(NCCCN1C=NC=C1C)N(CC2=CN=CC=C2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,8.36
O=C(NCCCC1=CC(N=CN2)=C2C=C1)NC3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,7.57
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC)C3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,7.59
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.05
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.9
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCCCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.4
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC3CCCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.77
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCNCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.7
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC3=CC=CC=C3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.67
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC3=CC=C(F)C=C3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.47
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC3=CN=CC=C3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.02
O=C(NCCCC1=CC(N=CN2)=C2C=C1)C3(CC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.37
O=C(NCCCC1=CC(N=CN2)=C2C=C1)C3(CCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,6.33
COC1=CC=C(C2=CC=CC=C2NCCCN3C=CN=C3)C=C1OC,5.68
CC1=C(C2=CC=C(OC)C(OC)=C2)C(NCCCN3C=CN=C3)=CC=C1,6.19
FC1=CC=C(C2=CC=CC=C2NCCCN3C=CN=C3)C=C1,5.52
CC1=C(C2=CC=C(F)C=C2)C(NCCCN3C=CN=C3)=CC=C1,6.08
FC1=C(C2=CC=C(F)C=C2)C(NCCCN3C=CN=C3)=CC=C1,5.81
CC1=CN(CCCNC2=CC=CC=C2C3=CC=C(OC)C(OC)=C3)C=N1,6.05
CC1=CN(CCCNC2=C(F)C=CC=C2C3=CC=C(OC)C(OC)=C3)C=N1,6.3
CC1=CN(CCCNC2=CC(C)=CC=C2C3=CC=C(OC)C(OC)=C3)C=N1,5.59
CC1=CN(CCCNC2=CC=CC(C)=C2C3=CC=C(OC)C(OC)=C3)C=N1,6.15
CC1=CN(CCCNC2=CC=CC=C2C3=CC=C(F)C=C3)C=N1,5.91
CC1=CN(CCCNC2=CC(C)=CC=C2C3=CC=C(F)C=C3)C=N1,5.79
CC1=CN(CCCNC2=CC=CC(F)=C2C3=CC=C(F)C=C3)C=N1,6.06
CC1=CN(CCCNC2=CC=CC=C2C3=CC=CC(F)=C3)C=N1,4.81
O=CC(C=CC=C1)=C1OCCCCN2C=NC=C2,4.92
O=CC(C=CC=C1)=C1OCCN2C=NC=C2,4.68
O=CC(C=C1)=CC=C1OCCN2C=NC=C2,4.31
NC1=CC(CN2C=NC=C2)=CC=C1,4.12
BrC(C=C1)=CC=C1CN2C=NC=C2,3.91
COC1=CC(N)=CC=C1O,4.18
O=C(C1=C(N2)SC3=C1CCC3)N(CC)C2=O,4.1
O=C(NC(CC#N)=N1)C2=C1SC3=C2CCCC3,3.95
CC1=CN=CN1CCCNC(NC2=CC(OC3CCCC3)=C(OC)C=C2)=O,6.46
O=C(NC1=CC(OC)=C(OC)C=C1)NCCCN2C=NC(C)=C2,4.85
O=C(NC1=CC(OC)=C(OC)C=C1)NC2=CC(N=CN3)=C3C=C2,4.58
O=C(NC1=CC(OC)=C(OC)C=C1)NCC2=CC(NC=N3)=C3C=C2,5.37
O=C(NCC1=CC=C(OC)C(OC)=C1)NC2=CC3=C(NC=N3)C=C2,5.78
S=C(NC1=CC=C(C2=CN=CO2)C=C1)NCCCN3C(C)=CN=C3,6.45
S=C(NC1=CC=C(OCC)C=C1)NCCCN2C(C)=CN=C2,6.39
S=C(NC1=CC(OC)=C(OC)C(OC)=C1)NCCCN2C(C)=CN=C2,6.87
S=C(NC1=CC(OC)=CC(OC)=C1)NCCCN2C(C)=CN=C2,6.51
S=C(NC1=C(OC)C=C(OC)C=C1)NCCCN2C(C)=CN=C2,6.73
S=C(NC1=CC=C(OC)C=C1)NCCCN2C(C)=CN=C2,6.57
S=C(NCC1=CC=C(OCO2)C2=C1)NC3=CC=C(NC=N4)C4=C3,5.49
S=C(NCC1=CC=CC=C1)NC2=CC=C(NC=N3)C3=C2,4.79
S=C(NCCC1=CC=CC=C1)NC2=CC=C(NC=N3)C3=C2,4.52
S=C(NCC1=CC=C(OC)C=C1)NC2=CC=C(NC=N3)C3=C2,5.58
S=C(NCC1=CC=C(C)C=C1)NC2=CC=C(NC=N3)C3=C2,5.1
S=C(NCC1=CC=C(Cl)C=C1)NC2=CC=C(NC=N3)C3=C2,5.01
S=C(NCC1=CC=C(F)C=C1)NC2=CC=C(NC=N3)C3=C2,4.96
S=C(NCC1OCCC1)NC2=CC=C(NC=N3)C3=C2,4.5
S=C(NC1=CC=C(C)C=C1)NC2=CC=C(NC=N3)C3=C2,4.41
S=C(NC1=CC(OCO2)=C2C=C1)NC3=CC=C(NC=N4)C4=C3,4.51
S=C(NC1=CC(OC)=CC=C1)NC2=CC=C(NC=N3)C3=C2,4.7
S=C(NC1=CC=C(I)C=C1)NC2=CC=C(NC=N3)C3=C2,4.24
S=C(NC1=CC=C(F)C=C1)NC2=CC=C(NC=N3)C3=C2,4.21
S=C(NC1=CC=C(Br)C=C1)NC2=CC=C(NC=N3)C3=C2,4.23
S=C(NC1=CC2=NSN=C2C=C1)NC3=CC=C(NC=N4)C4=C3,4.49
S=C(NC1=CC=CC2=NSN=C12)NC3=CC=C(NC=N4)C4=C3,4.77
S=C(NC1=CC=C(OC)C=C1)NC2=CC=C(NC=N3)C3=C2,4.95
S=C(NC1=CC=CC2=C1C=CC=C2)NC3=CC=C(NC=N4)C4=C3,4.48
S=C(NC1=CC=C(OC)C=C1OC)NC2=CC=C(NC=N3)C3=C2,4.73
S=C(NC1=CC(OC)=CC(OC)=C1)NC2=CC=C(NC=N3)C3=C2,4.71
S=C(NC1=C(C)C=C(C)C=C1C)NCCCN2C(C)=CN=C2,6.65
S=C(NC1=CC=C(OCC2=CC=CC=C2)C=C1)NCCCN3C(C)=CN=C3,6.74
S=C(NC1=CC=C(OC)C=C1)NCCCN2C=C(C)N=C2,5.28
S=C(NC1=CC=C(OCC2=CC=CC=C2)C=C1)NCCCN3C=C(C)N=C3,5.7
S=C(NC1=CC=C(OCC)C=C1)NCCCN2C=C(C)N=C2,5.26
S=C(NC1=CC(OC)=C(OC)C(OC)=C1)NCCCN2C=C(C)N=C2,5.54
S=C(NC1=CC(OC)=CC(OC)=C1)NCCCN2C=C(C)N=C2,5.39
S=C(NC1=CC=C(OC)C=C1OC)NCCCN2C=C(C)N=C2,5.34
S=C(NC1=CC=C(C2=CN=CO2)C=C1)NCCCN3C=C(C)N=C3,5.22
S=C(NCC1=CC=C(Cl)C(Cl)=C1)NC2=CC=C(NC=N3)C3=C2,5.21
S=C(NCC1=CC=C(Cl)C=C1Cl)NC2=CC=C(NC=N3)C3=C2,5.25
S=C(NCC1=CC=C(F)C(F)=C1)NC2=CC=C(NC=N3)C3=C2,4.94
S=C(NCC1=CC=CC=N1)NC2=CC=C(NC=N3)C3=C2,4.33
S=C(NCC1=CC=C(OC)C(OC)=C1)NC2=CC=C(NC=N3)C3=C2,6.66
S=C(N[C@@H](C)C1=CC=C(OC)C=C1)NC2=CC=C(NC=N3)C3=C2,5.08
S=C(N[C@H](C)C1=CC=C(OC)C=C1)NC2=CC=C(NC=N3)C3=C2,5.94
S=C(NCC1=CC(OC)=C(OC)C(OC)=C1)NC2=CC=C(NC=N3)C3=C2,5.96
S=C(NCC1=CC=CC(OC)=C1)NC2=CC=C(NC=N3)C3=C2,5.48
S=C(NCC1=CC=CC=C1OC)NC2=CC=C(NC=N3)C3=C2,5.17
S=C(NCC1=CC=C(OC)C=C1OC)NC2=CC=C(NC=N3)C3=C2,6.07
S=C(NCC1=CC=C(O)C(OC)=C1)NC2=CC=C(NC=N3)C3=C2,6.04
S=C(NCC1=CC=C(O)C(O)=C1)NC2=CC=C(NC=N3)C3=C2,5.12
S=C(N[C@H](CC)C1=CC=CC=C1)NC2=CC=C(NC=N3)C3=C2,5.25
S=C(N[C@@H](CC)C1=CC=CC=C1)NC2=CC=C(NC=N3)C3=C2,4.69
S=C(NCC1=CC=CC(OC)=C1OC)NC2=CC=C(NC=N3)C3=C2,4.95
S=C(NC(CC1=CC=CC=C1)C2=CC=CC=C2)NC3=CC=C(NC=N4)C4=C3,4.59
S=C(N(C)CC1=CC=C(F)C=C1)NC2=CC=C(NC=N3)C3=C2,3.39
S=C(N1CCCC1C2=CC=C(F)C=C2)NC3=CC=C(NC=N4)C4=C3,3.89
S=C(N1CCCC1)NC2=CC=C(NC=N3)C3=C2,3.59
S=C(N1CCOCC1)NC2=CC=C(NC=N3)C3=C2,3.77
S=C(N1CCCCC1)NC2=CC=C(NC=N3)C3=C2,3.76
S=C(N1CCN(C2=CC=C(F)C=C2)CC1)NC3=CC=C(NC=N4)C4=C3,3.49
CC1=CC(NCCCN2C=NC=C2)=NC(C3=CC=CC=C3)=N1,4.32
CC1=NC(C2=CC=CC=C2)=CC(NCCCN3C=NC=C3)=N1,4.55
CC1=CC(NCCCN2C=NC=C2)=NC(C)=N1,4.52
CC1=NC(C2=CC=C(C)C=C2)=CC(NCCCN3C=NC=C3)=N1,4.88
CC1=NC(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=CC(NCCCN3C=NC=C3)=N1,4.83
FC(C1=CC(C(F)(F)F)=CC(C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2)=C1)(F)F,4.04
COC(C(OC)=C1)=C(OC)C=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2,5.15
CC(C=C1)=CC=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2,4.84
O=[N+](C(C=C1)=CC=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2)[O-],4.91
COC(C=CC=C1)=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2,4.65
COC1=CC=CC(C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2)=C1,5.03
N1(CCCNC2=NC(C3=CC=NC=C3)=NC(C4=COC=C4)=C2)C=NC=C1,4.56
FC(C1=CC(NCCCN2C=NC=C2)=NC(C3=CC=NC=C3)=N1)(F)F,4.43
CC1=NC(C2=CC(OC)=CC=C2)=CC(NCCCN3C=NC=C3)=N1,4.68
CC1=NC(C2=CC(OC)=C(OC)C(OC)=C2)=CC(NCCCN3C=NC=C3)=N1,5.19
CC1=NC(C2=CC=C(OC)C=C2)=CC(NCCCN3C=NC=C3)=N1,4.73
CC1=NC(C2=C(OC)C=CC=C2)=CC(NCCCN3C=NC=C3)=N1,4.71
COC(C=CC=C1)=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=NC=C4)=N2,5.09
COC1=CC=CC(C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=NC=C4)=N2)=C1,4.72
CC1=CN=CN1CCCNC2=NC(C3=CC=NC=C3)=NC(C4=C(OC)C=CC=C4)=C2,5.96
CC1=NC(C2=CC(OC)=C(OC)C(OC)=C2)=CC(NCCCN3C=NC=C3C)=N1,6.05
C1(NC2=NC(C3=CC=CC=C3)=NC(C4=CC(C=CC=N5)=C5C=C4)=C2)=CC=C(N=CN6)C6=C1,4
CC1=NC(C2CC(C=CC=C3)=C3C2)=CC(NCCCN4C=CN=C4)=N1,4.32
C1(NCCCN2C=CN=C2)=NC(C3=CC=NC=C3)=NC(C4CC(C=CC=C5)=C5C4)=C1,4.57
CCCCN/C(NCCCN1C=CN=C1)=C/[N+]([O-])=O,4.88
O=[N+](/C=C(NC1=CC=CC=C1)\NCCCN2C=CN=C2)[O-],5
O=[N+](/C=C(NC1=C(C=CC=C2)C2=CC=C1)\NCCCN3C=CN=C3)[O-],5.27
ClC(C=C1)=CC=C1N/C(NCCCN2C=CN=C2)=C/[N+]([O-])=O,5.27
COC(C=C1)=CC=C1N/C(NCCCN2C=CN=C2)=C/[N+]([O-])=O,5.06
O=[N+](/C=C(NC1=CC(OCCO2)=C2C=C1)\NCCCN3C=CN=C3)[O-],5.35
O=[N+](/C=C(NC1=CC(OCO2)=C2C=C1)\NCCCN3C=CN=C3)[O-],5.1
COC(C=C(OC)C=C1)=C1N/C(NCCCN2C=CN=C2)=C/[N+]([O-])=O,5.05
COC(C=C1)=C(OC)C=C1N/C(NCCCN2C=CN=C2)=C/[N+]([O-])=O,5.05
CC1=CN=CN1CCCN/C(NC2CCCCC2)=C\[N+]([O-])=O,6.47
CC1=CN=CN1CCCN/C(NC2=C(OC)C=C(OC)C=C2)=C\[N+]([O-])=O,6.28
CC1=CN=CN1CCCN/C(NC2=CC(OC)=C(OC)C=C2)=C\[N+]([O-])=O,6.14
CC1=CN=CN1CCCN/C(NC2=CC3=C(OCCO3)C=C2)=C\[N+]([O-])=O,6.34
CC1=CN=CN1CCCN/C(NC2=CC=C(C(F)(F)F)C=C2)=C\[N+]([O-])=O,6.37
CC1=CN=CN1CCCN/C(NC2=CC=C(Cl)C=C2)=C\[N+]([O-])=O,6.49
CC1=CN=CN1CCCN/C(NC2=CC(OCO3)=C3C=C2)=C\[N+]([O-])=O,6.47
CC1=CN=CN1CCCN/C(NC2=C(C=CC=C3)C3=CC=C2)=C\[N+]([O-])=O,6.64
CC(N=C1)=CN1CCCN/C(NC2=CC=C(Cl)C=C2)=C\[N+]([O-])=O,5.07
CC(N=C1)=CN1CCCN/C(NC2=CC(OCCO3)=C3C=C2)=C\[N+]([O-])=O,5.06
CC(N=C1)=CN1CCCN/C(NC2=CC(OC)=C(OC)C=C2)=C\[N+]([O-])=O,5.06
CC(N=C1)=CN1CCCN/C(NC2=CC(OC)=C(OC)C(OC)=C2)=C\[N+]([O-])=O,5.01
CC(N=C1)=CN1CCCN/C(NC2=C(OC)C=C(OC)C=C2)=C\[N+]([O-])=O,5.02
CC(N=C1)=CN1CCCN/C(NC2=CC(OCO3)=C3C=C2)=C\[N+]([O-])=O,4.98
CC(N=C1)=CN1CCCN/C(NC2=C(C=CC=C3)C3=CC=C2)=C\[N+]([O-])=O,5.13
CC1=CN=CN1CCCN/C(NC2=CC=C(C(C)C)C=C2)=N\C#N,6.26
CC1=CN=CN1CCCN/C(NC2=CC3=C(OCCO3)C=C2)=N/C#N,6.28
CC1=CN=CN1CCCN/C(NC2=CC=C(C#N)C=C2)=N/C#N,5.98
CC1=CN=CN1CCCN/C(NC2=CC(OC)=C(OC)C(OC)=C2)=N\C#N,6.17
CC1=CN=CN1CCCN/C(NC2=CC=C(OCC)C=C2)=N/C#N,5.96
CC1=CN=CN1CCCN/C(NC2=CC=C(C3=CC=CC=C3)C=C2)=N\C#N,6.11
CC1=CN=CN1CCCN/C(NC2=CC(C=CC=C3)=C3C=C2)=N\C#N,5.96
CC1=CN=CN1CCCN/C(NC2=C(C=CC=C3)C3=CC=C2)=N\C#N,6.21
CC1=CN=CN1CCCN/C(NC2=CC(OCO3)=C3C=C2)=N\C#N,6.23
CC1=CN=CN1CCCN/C(NC2=CC=C(OC)C=C2)=N\C#N,6.1
CC1=CN=CN1CCCN/C(NC2=CC(OC)=CC(OC)=C2)=N\C#N,6.14
N#C/N=C(NC1=CC=C(OCC)C=C1)/NCCCN2C=NC(C)=C2,5.24
N#C/N=C(NC1=CC(OC)=CC(OC)=C1)/NCCCN2C=NC(C)=C2,4.91
N#C/N=C(NC1=CC(OCCO2)=C2C=C1)/NCCCN3C=NC(C)=C3,5.02
N#C/N=C(NC1=C(C)C=C(C)C=C1C)\NCCCN2C=NC(C)=C2,5.07
N#C/N=C(NC1=CC=C(CC)C=C1)\NCCCN2C=NC(C)=C2,4.86
N#C/N=C(NC1=C(C=CC=C2)C2=CC=C1)\NCCCN3C=NC(C)=C3,4.86
N#C/N=C(NC1=CC2=NSN=C2C=C1)/NCCCN3C=NC(C)=C3,4.91
N#C/N=C(NC1=CC(OC)=C(OC)C(OC)=C1)/NCCCN2C=NC(C)=C2,5.17
N#C/N=C(NC1=CC=C(C#N)C=C1)/NCCCN2C=NC(C)=C2,4.52
N#C/N=C(NC1=CC(Cl)=C(Cl)C=C1)/NCCCN2C=NC(C)=C2,4.77
N#C/N=C(NC1=CC=C(OC)C=C1)/NCCCN2C=NC(C)=C2,4.84
N#C/N=C(NC1=CC=C(C2=CC=CC=C2)C=C1)/NCCCN3C=NC(C)=C3,4.98
N#C/N=C(NC1=CC(C=CC=C2)=C2C=C1)/NCCCN3C=NC(C)=C3,4.91
CC1=CN=CN1CCCN2C(C(C=CC=C3)=C3NC2=S)=O,7.03
CC1=CN=CN1CCCN2C(C(SC=C3C)=C3NC2=S)=O,6.59
CC1=CN=CN1CCCN2C(C(C(CCCC3)=C3S4)=C4NC2=S)=O,6.95
CC1=CN=CN1CCCN2C(C(C=C(CC)S3)=C3NC2=S)=O,6.94
CC1=CN=CN1CCCN2C(C(C(C)=C(C)S3)=C3NC2=S)=O,6.91
CC1=CN=CN1CCCN2C(C(C(CC)=C(C)S3)=C3NC2=S)=O,6.79
CC1=CN=CN1CCCN2C(C(C=C(C3=CC=CC=C3)S4)=C4NC2=S)=O,6.91
CC1=CN=CN1CCCN2C(C(C(CCC3)=C3S4)=C4NC2=S)=O,6.68
CC1=CN=CN1CCCN2C(C(C(CCC(C)C3)=C3S4)=C4NC2=S)=O,6.55
CC1=CN=CN1CCCN2C(C(C(CCCCCC3)=C3S4)=C4NC2=S)=O,6.77
CC1=CN=CN1CCCN2C(C(C(C3=CC=CC=C3)=C(C)S4)=C4NC2=S)=O,6.36
CC1=CN=CN1CCCN2C(C(C=C(CC3=CC=CC=C3)S4)=C4NC2=S)=O,7.02
S=C1NC2=C(C=CC=C2)C(N1CCCN3C=NC(C)=C3)=O,5.61
S=C1NC2=C(SC=C2C)C(N1CCCN3C=NC(C)=C3)=O,5.5
S=C1NC2=C(C(CCCC3)=C3S2)C(N1CCCN4C=NC(C)=C4)=O,5.49
S=C1NC2=C(C=C(CC)S2)C(N1CCCN3C=NC(C)=C3)=O,5.71
S=C1NC2=C(C(CC)=C(C)S2)C(N1CCCN3C=NC(C)=C3)=O,5.08
S=C1NC2=C(C=C(C3=CC=CC=C3)S2)C(N1CCCN4C=NC(C)=C4)=O,5.25
S=C1NC2=C(C(CCC3)=C3S2)C(N1CCCN4C=NC(C)=C4)=O,5.17
S=C1NC2=C(C(CCC(C)C3)=C3S2)C(N1CCCN4C=NC(C)=C4)=O,5.63
S=C1NC2=C(C(CCCCC3)=C3S2)C(N1CCCN4C=NC(C)=C4)=O,5.28
S=C1NC2=C(C(C3=CC=CC=C3)=C(C)S2)C(N1CCCN4C=NC(C)=C4)=O,5.01
S=C1NC2=C(C=C(CC3=CC=CC=C3)S2)C(N1CCCN4C=NC(C)=C4)=O,5.28
S=C1NC2=C(SC=C2)C(N1CCCN3C=NC(C)=C3)=O,5.53
S=C1NC2=C(C(CC)=C(C)S2)C(N1CCCN3C=NC=C3)=O,4.96
S=C1NC2=C(C(CCCCCC3)=C3S2)C(N1CCCN4C=NC=C4)=O,5.1
S=C1NC2=C(C(CCCC3)=C3S2)C(N1CC4=CC(N=CN5)=C5C=C4)=O,4.73
S=C1NC2=C(C=CC=C2)C(N1C3=CC(N=CN4)=C4C=C3)=O,3.92
S=C1NC2=C(SC=C2C)C(N1C3=CC(N=CN4)=C4C=C3)=O,4.43
N12C=CC=C(CC3=CC=CC=C3)C1=CN=C2,4.72
CC(C)CC1=CC=CN2C1=CN=C2,4.7
N12C=CC=C(C3=CC=CC=C3)C1=CN=C2,5.09
FC1=CC=CC=C1C2=CC=CN3C2=CN=C3,4.69
FC1=CC(C2=CC=CN3C2=CN=C3)=CC=C1,5.01
ClC1=CC=CC=C1C2=CC=CN3C2=CN=C3,4.32
ClC1=CC(C2=CC=CN3C2=CN=C3)=CC=C1,4.76
ClC(C=C1)=CC=C1C2=CC=CN3C2=CN=C3,5.26
COC1=CC=CC=C1C2=CC=CN3C2=CN=C3,4.87
COC1=CC(C2=CC=CN3C2=CN=C3)=CC=C1,5.21
COC(C=C1)=CC=C1C2=CC=CN3C2=CN=C3,5.39
N12C=CC=C(C3=CC=CC=C3OCC4=CC=CC=C4)C1=CN=C2,4.63
N12C=CC=C(C3=CC(OCC4=CC=CC=C4)=CC=C3)C1=CN=C2,5.11
N12C=CC=C(C3=CC=C(OCC4=CC=CC=C4)C=C3)C1=CN=C2,5.36
N12C=CC=C(C3=CC=CC=C3C4=CC=CC=C4)C1=CN=C2,4.44
N12C=CC=C(C3=CC=CC(C4=CC=CC=C4)=C3)C1=CN=C2,4.96
N12C=CC=C(C3=CC=C(C4=CC=CC=C4)C=C3)C1=CN=C2,4.69
FC(OC1=CC=CC=C1C2=CC=CN3C2=CN=C3)(F)F,4.44
CCOC(C=C1)=CC=C1C2=CC=CN3C2=CN=C3,4.84
N12C=CC=C(C3=CC(OCO4)=C4C=C3)C1=CN=C2,4.53
N12C=CC=C(C3=CC(OCCO4)=C4C=C3)C1=CN=C2,5.04
C12=CC(C3=NN=C(SCC4=CC=CC=C4)O3)=CC=C1NC=N2,5.37
C12=CC(C3=NN=C(SCC4=CC(C=CC=C5)=C5C=C4)O3)=CC=C1NC=N2,5.06
CSC(O1)=NN=C1C2=CC=C3C(N=CN3)=C2,4.61
C=CCSC(O1)=NN=C1C2=CC=C3C(N=CN3)=C2,5.14
CCSC(O1)=NN=C1C2=CC=C3C(N=CN3)=C2,4.83
CCCCCCCCSC(O1)=NN=C1C2=CC=C3C(N=CN3)=C2,4.82
CC(C)(C)C(C=C1)=CC=C1CSC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.26
ClC(C=C1)=CC=C1CSC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.05
FC(C=C1)=CC=C1CSC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.23
FC(C(F)=C1)=C(F)C=C1CSC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.02
FC(C(F)=C1F)=C(F)C(F)=C1CSC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.69
CC(C=C1C)=CC(C)=C1CSC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.14
CC(C(C)=C1C)=C(C)C(C)=C1CSC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,4.42
COC1=CC(CSC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3)=CC(OC)=C1OC,4.82
C12=CC(C3=NN=C(SCC4=NC=CC=C4)O3)=CC=C1NC=N2,4.71
C12=CC(C3=NN=C(SCC4=CN=CC=C4)O3)=CC=C1NC=N2,4.54
COC(C=C1)=C(OC)C=C1CNC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,4.82
FC(C=C1)=CC=C1CNC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,4.62
CC(C=C1)=CC=C1CNC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,4.37
C12=CC(C3=NN=C(NCC4=CC=CC=C4)O3)=CC=C1NC=N2,4.55
ClC1=C(Cl)C=CC(C(C2=NN=NN2CC3=CC=C(Cl)C=C3)NCCCN4C=CN=C4)=C1,5.66
CC(C=C1C)=CC=C1C(C2=NN=NN2CC3=CC=C(Cl)C=C3)NCCCN4C=CN=C4,5.17
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC(C)=CC=C3O)NCCCN4C=CN=C4,6.4
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC=C(C=CC=C4O)C4=N3)NCCCN5C=CN=C5,5.31
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC=C(F)C(C#N)=C3)NCCCN4C=CN=C4,5.17
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC=C(NC=C4)C4=C3)NCCCN5C=CN=C5,6.4
